"id","fdc_id","nutrient_id","amount","data_points","derivation_id","min","max","median","footnote","min_year_acquired"
"2281085","335677","1095","2.96","1","1","","","","","2016"
"2281075","335677","1097","57.0","1","1","","","","","2016"
"2281068","335677","1051","0.0","1","1","","","","","2016"
"2281076","335677","1098","0.86","1","1","","","","","2016"
"2281080","335677","1101","1.6","1","1","","","","","2016"
"2281084","335677","1094","201.0","1","1","","","","","2016"
"2281072","335677","1009","40.3","1","1","","","","","2016"
"2281082","335677","1146","172.0","1","1","","","","","2016"
"2281078","335677","1092","1540.0","1","1","","","","","2016"
"2281081","335677","1102","296.0","1","1","","","","","2016"
"2281070","335677","1004","1.24","1","1","","","","","2016"
"2281069","335677","1003","21.9","1","1","","","","","2016"
"2281083","335677","1091","510.0","1","1","","","","","2016"
"2281086","335678","1051","0.0","1","1","","","","","2016"
"2281096","335678","1092","1080.0","1","1","","","","","2016"
"2281101","335678","1091","573.0","1","1","","","","","2016"
"2281102","335678","1094","223.0","1","1","","","","","2016"
"2281095","335678","1089","5.46","1","1","","","","","2016"
"2281093","335678","1097","64.0","1","1","","","","","2016"
"2281097","335678","1090","180.0","1","1","","","","","2016"
"2281103","335678","1095","3.63","1","1","","","","","2016"
"2281088","335678","1004","1.2","1","1","","","","","2016"
"2281087","335678","1003","23.4","1","1","","","","","2016"
"2281100","335678","1146","187.0","1","1","","","","","2016"
"2281090","335678","1009","39.7","1","1","","","","","2016"
"2281094","335678","1098","0.996","1","1","","","","","2016"
"2281092","335678","1087","152.0","1","1","","","","","2016"
"2281091","335678","1137","1170.0","1","1","","","","","2016"
"2281098","335678","1101","1.74","1","1","","","","","2016"
"2281089","335678","1079","4.0","1","1","","","","","2016"
"2281099","335678","1102","375.0","1","1","","","","","2016"
"2281111","335679","1097","36.0","1","1","","","","","2016"
"2281120","335679","1095","3.44","1","1","","","","","2016"
"2281110","335679","1087","160.0","1","1","","","","","2016"
"2281108","335679","1009","35.8","1","1","","","","","2016"
"2281119","335679","1094","205.0","1","1","","","","","2016"
"2281116","335679","1102","211.0","1","1","","","","","2016"
"2281114","335679","1090","182.0","1","1","","","","","2016"
"2281117","335679","1146","183.0","1","1","","","","","2016"
"2281107","335679","1079","4.3","1","1","","","","","2016"
"2281115","335679","1101","1.5","1","1","","","","","2016"
"2281104","335679","1051","0.0","1","1","","","","","2016"
"2281109","335679","1137","1130.0","1","1","","","","","2016"
"2281112","335679","1098","0.887","1","1","","","","","2016"
"2281106","335679","1004","1.03","1","1","","","","","2016"
"2281118","335679","1091","525.0","1","1","","","","","2016"
"2281113","335679","1092","1560.0","1","1","","","","","2016"
"2281105","335679","1003","26.1","1","1","","","","","2016"
"2281124","335680","1079","4.1","1","1","","","","","2016"
"2281138","335680","1095","3.46","1","1","","","","","2016"
"2281131","335680","1092","1160.0","1","1","","","","","2016"
"2281127","335680","1087","129.0","1","1","","","","","2016"
"2281125","335680","1009","38.2","1","1","","","","","2016"
"2281136","335680","1091","523.0","1","1","","","","","2016"
"2281132","335680","1090","167.0","1","1","","","","","2016"
"2281126","335680","1137","1130.0","1","1","","","","","2016"
"2281123","335680","1004","1.11","1","1","","","","","2016"
"2281121","335680","1051","0.0","1","1","","","","","2016"
"2281133","335680","1101","1.59","1","1","","","","","2016"
"2281134","335680","1102","239.0","1","1","","","","","2016"
"2281122","335680","1003","24.5","1","1","","","","","2016"
"2281135","335680","1146","207.0","1","1","","","","","2016"
"2281130","335680","1089","5.44","1","1","","","","","2016"
"2281137","335680","1094","221.0","1","1","","","","","2016"
"2281128","335680","1097","55.0","1","1","","","","","2016"
"2281129","335680","1098","0.994","1","1","","","","","2016"
"2281140","335681","1003","22.6","1","1","","","","","2016"
"2281141","335681","1004","1.14","1","1","","","","","2016"
"2281150","335681","1090","206.0","1","1","","","","","2016"
"2281149","335681","1092","1620.0","1","1","","","","","2016"
"2281147","335681","1098","0.932","1","1","","","","","2016"
"2281148","335681","1089","4.95","1","1","","","","","2016"
"2281152","335681","1102","414.0","1","1","","","","","2016"
"2281144","335681","1137","1280.0","1","1","","","","","2016"
"2281142","335681","1079","4.2","1","1","","","","","2016"
"2281145","335681","1087","161.0","1","1","","","","","2016"
"2281156","335681","1095","3.46","1","1","","","","","2016"
"2281154","335681","1091","500.0","1","1","","","","","2016"
"2281153","335681","1146","222.0","1","1","","","","","2016"
"2281155","335681","1094","228.0","1","1","","","","","2016"
"2281146","335681","1097","46.0","1","1","","","","","2016"
"2281139","335681","1051","0.0","1","1","","","","","2016"
"2281151","335681","1101","1.7","1","1","","","","","2016"
"2281143","335681","1009","39.2","1","1","","","","","2016"
"2281171","335682","1146","193.0","1","1","","","","","2016"
"2281169","335682","1101","1.62","1","1","","","","","2016"
"2281163","335682","1087","168.0","1","1","","","","","2016"
"2281168","335682","1090","194.0","1","1","","","","","2016"
"2281166","335682","1089","4.77","1","1","","","","","2016"
"2281160","335682","1079","4.1","1","1","","","","","2016"
"2281172","335682","1091","512.0","1","1","","","","","2016"
"2281170","335682","1102","258.0","1","1","","","","","2016"
"2281159","335682","1004","1.23","1","1","","","","","2016"
"2281157","335682","1051","0.0","1","1","","","","","2016"
"2281167","335682","1092","1460.0","1","1","","","","","2016"
"2281164","335682","1097","43.0","1","1","","","","","2016"
"2281174","335682","1095","3.92","1","1","","","","","2016"
"2281161","335682","1009","39.6","1","1","","","","","2016"
"2281165","335682","1098","1.05","1","1","","","","","2016"
"2281162","335682","1137","1450.0","1","1","","","","","2016"
"2281173","335682","1094","247.0","1","1","","","","","2016"
"2281158","335682","1003","23.7","1","1","","","","","2016"
"2281189","335683","1146","165.0","1","1","","","","","2016"
"2281182","335683","1097","49.0","1","1","","","","","2016"
"2281179","335683","1009","39.2","1","1","","","","","2016"
"2281192","335683","1095","3.64","1","1","","","","","2016"
"2281176","335683","1003","23.2","1","1","","","","","2016"
"2281188","335683","1102","1110.0","1","1","","","","","2016"
"2281175","335683","1051","0.0","1","1","","","","","2016"
"2281185","335683","1092","1520.0","1","1","","","","","2016"
"2281191","335683","1094","228.0","1","1","","","","","2016"
"2281178","335683","1079","4.0","1","1","","","","","2016"
"2281184","335683","1089","5.23","1","1","","","","","2016"
"2281186","335683","1090","204.0","1","1","","","","","2016"
"2281177","335683","1004","1.34","1","1","","","","","2016"
"2281181","335683","1087","230.0","1","1","","","","","2016"
"2281180","335683","1137","1200.0","1","1","","","","","2016"
"2281190","335683","1091","517.0","1","1","","","","","2016"
"2281187","335683","1101","1.94","1","1","","","","","2016"
"2281183","335683","1098","1.02","1","1","","","","","2016"
"2281194","335684","1003","22.3","1","1","","","","","2016"
"2281195","335684","1004","1.31","1","1","","","","","2016"
"2281198","335684","1137","1170.0","1","1","","","","","2016"
"2281203","335684","1092","1190.0","1","1","","","","","2016"
"2281210","335684","1095","3.66","1","1","","","","","2016"
"2281200","335684","1097","52.0","1","1","","","","","2016"
"2281206","335684","1102","909.0","1","1","","","","","2016"
"2281205","335684","1101","1.75","1","1","","","","","2016"
"2281193","335684","1051","0.0","1","1","","","","","2016"
"2281199","335684","1087","162.0","1","1","","","","","2016"
"2281208","335684","1091","529.0","1","1","","","","","2016"
"2281197","335684","1009","40.9","1","1","","","","","2016"
"2281196","335684","1079","3.8","1","1","","","","","2016"
"2281202","335684","1089","4.19","1","1","","","","","2016"
"2281207","335684","1146","132.0","1","1","","","","","2016"
"2281209","335684","1094","231.0","1","1","","","","","2016"
"2281204","335684","1090","183.0","1","1","","","","","2016"
"2281201","335684","1098","1.04","1","1","","","","","2016"
"2281216","335685","1137","1080.0","1","1","","","","","2016"
"2281212","335685","1003","22.0","1","1","","","","","2016"
"2281218","335685","1097","40.0","1","1","","","","","2016"
"2281228","335685","1095","2.94","1","1","","","","","2016"
"2281219","335685","1098","0.83","1","1","","","","","2016"
"2281214","335685","1079","3.8","1","1","","","","","2016"
"2281227","335685","1094","202.0","1","1","","","","","2016"
"2281220","335685","1089","4.02","1","1","","","","","2016"
"2281222","335685","1090","188.0","1","1","","","","","2016"
"2281224","335685","1102","929.0","1","1","","","","","2016"
"2281211","335685","1051","0.0","1","1","","","","","2016"
"2281221","335685","1092","1620.0","1","1","","","","","2016"
"2281215","335685","1009","40.1","1","1","","","","","2016"
"2281226","335685","1091","450.0","1","1","","","","","2016"
"2281225","335685","1146","186.0","1","1","","","","","2016"
"2281213","335685","1004","1.46","1","1","","","","","2016"
"2281217","335685","1087","176.0","1","1","","","","","2016"
"2281223","335685","1101","1.69","1","1","","","","","2016"
"2281232","335686","1079","3.8","1","1","","","","","2016"
"2281242","335686","1102","1050.0","1","1","","","","","2016"
"2281245","335686","1094","238.0","1","1","","","","","2016"
"2281237","335686","1098","0.967","1","1","","","","","2016"
"2281246","335686","1095","3.65","1","1","","","","","2016"
"2281234","335686","1137","1130.0","1","1","","","","","2016"
"2281233","335686","1009","40.0","1","1","","","","","2016"
"2281235","335686","1087","191.0","1","1","","","","","2016"
"2281238","335686","1089","4.14","1","1","","","","","2016"
"2281241","335686","1101","1.86","1","1","","","","","2016"
"2281239","335686","1092","1440.0","1","1","","","","","2016"
"2281236","335686","1097","48.0","1","1","","","","","2016"
"2281229","335686","1051","0.0","1","1","","","","","2016"
"2281230","335686","1003","22.9","1","1","","","","","2016"
"2281231","335686","1004","1.32","1","1","","","","","2016"
"2281240","335686","1090","183.0","1","1","","","","","2016"
"2281243","335686","1146","179.0","1","1","","","","","2016"
"2281244","335686","1091","506.0","1","1","","","","","2016"
"2281258","335687","1090","213.0","1","1","","","","","2016"
"2281248","335687","1003","26.6","1","1","","","","","2016"
"2281260","335687","1102","903.0","1","1","","","","","2016"
"2281250","335687","1079","4.2","1","1","","","","","2016"
"2281259","335687","1101","2.11","1","1","","","","","2016"
"2281264","335687","1095","3.91","1","1","","","","","2016"
"2281251","335687","1009","36.7","1","1","","","","","2016"
"2281253","335687","1087","241.0","1","1","","","","","2016"
"2281255","335687","1098","1.1","1","1","","","","","2016"
"2281256","335687","1089","4.54","1","1","","","","","2016"
"2281254","335687","1097","59.0","1","1","","","","","2016"
"2281247","335687","1051","0.0","1","1","","","","","2016"
"2281261","335687","1146","186.0","1","1","","","","","2016"
"2281252","335687","1137","1300.0","1","1","","","","","2016"
"2281263","335687","1094","238.0","1","1","","","","","2016"
"2281257","335687","1092","1560.0","1","1","","","","","2016"
"2281262","335687","1091","523.0","1","1","","","","","2016"
"2281249","335687","1004","1.13","1","1","","","","","2016"
"2281281","335688","1094","249.0","1","1","","","","","2016"
"2281272","335688","1097","68.0","1","1","","","","","2016"
"2281275","335688","1092","1170.0","1","1","","","","","2016"
"2281276","335688","1090","199.0","1","1","","","","","2016"
"2281274","335688","1089","4.6","1","1","","","","","2016"
"2281279","335688","1146","205.0","1","1","","","","","2016"
"2281270","335688","1137","1390.0","1","1","","","","","2016"
"2281277","335688","1101","2.07","1","1","","","","","2016"
"2281280","335688","1091","502.0","1","1","","","","","2016"
"2281282","335688","1095","3.91","1","1","","","","","2016"
"2281273","335688","1098","1.23","1","1","","","","","2016"
"2281267","335688","1004","1.19","1","1","","","","","2016"
"2281271","335688","1087","227.0","1","1","","","","","2016"
"2281266","335688","1003","25.1","1","1","","","","","2016"
"2281269","335688","1009","37.4","1","1","","","","","2016"
"2281278","335688","1102","1040.0","1","1","","","","","2016"
"2281265","335688","1051","0.0","1","1","","","","","2016"
"2281268","335688","1079","4.0","1","1","","","","","2016"
"2281287","335689","1009","40.9","1","1","","","","","2016"
"2281291","335689","1098","0.936","1","1","","","","","2016"
"2281293","335689","1092","1580.0","1","1","","","","","2016"
"2281300","335689","1095","2.94","1","1","","","","","2016"
"2281292","335689","1089","3.92","1","1","","","","","2016"
"2281296","335689","1102","856.0","1","1","","","","","2016"
"2281298","335689","1091","422.0","1","1","","","","","2016"
"2281286","335689","1079","3.8","1","1","","","","","2016"
"2281288","335689","1137","1260.0","1","1","","","","","2016"
"2281283","335689","1051","0.0","1","1","","","","","2016"
"2281284","335689","1003","22.1","1","1","","","","","2016"
"2281297","335689","1146","222.0","1","1","","","","","2016"
"2281299","335689","1094","202.0","1","1","","","","","2016"
"2281290","335689","1097","52.0","1","1","","","","","2016"
"2281294","335689","1090","196.0","1","1","","","","","2016"
"2281289","335689","1087","129.0","1","1","","","","","2016"
"2281285","335689","1004","1.55","1","1","","","","","2016"
"2281295","335689","1101","1.6","1","1","","","","","2016"
"2281314","335690","1102","961.0","1","1","","","","","2016"
"2281310","335690","1089","3.75","1","1","","","","","2016"
"2281306","335690","1137","1230.0","1","1","","","","","2016"
